2026-03-12 19:14:13 | INFO | module=log_2; input=2.0; result=1.0
2026-03-12 19:14:13 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-12 19:14:13 | INFO | module=log_3; input=2.0; result=0.6309297535740583
2026-03-12 19:14:13 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-12 19:14:13 | INFO | module=log_5; input=2.0; result=0.4306765580734094
2026-03-12 19:14:13 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-12 19:14:13 | INFO | module=log_10; input=2.0; result=0.30102999566398925
2026-03-12 19:14:13 | INFO | module=system; input=2.0; result=0.08375877713645695
2026-03-12 19:14:13 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-12 19:14:13 | INFO | module=log_2; input=3.0; result=1.5849625007146224
2026-03-12 19:14:13 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-12 19:14:13 | INFO | module=log_3; input=3.0; result=1.0
2026-03-12 19:14:13 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-12 19:14:13 | INFO | module=log_5; input=3.0; result=0.6826061944831973
2026-03-12 19:14:13 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-12 19:14:13 | INFO | module=log_10; input=3.0; result=0.4771212547177083
2026-03-12 19:14:13 | INFO | module=system; input=3.0; result=0.3334934454788396
2026-03-12 19:14:13 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-12 19:14:13 | INFO | module=log_2; input=10.0; result=3.321928094887274
2026-03-12 19:14:13 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-12 19:14:13 | INFO | module=log_3; input=10.0; result=2.0959032742979686
2026-03-12 19:14:13 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-12 19:14:13 | INFO | module=log_5; input=10.0; result=1.430676558073409
2026-03-12 19:14:13 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-12 19:14:13 | INFO | module=log_10; input=10.0; result=1.0
2026-03-12 19:14:13 | INFO | module=system; input=10.0; result=3.0704427988450673
2026-03-13 00:46:31 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:46:31 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-13 00:46:31 | INFO | module=ln; input=5.0; result=1.6094379124340392
2026-03-13 00:46:31 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-13 00:46:31 | INFO | module=cos; input=-3.0; result=-0.9899924966008945
2026-03-13 00:46:31 | INFO | module=cos; input=-2.5; result=-0.8011436155464335
2026-03-13 00:46:31 | INFO | module=cos; input=-2.0; result=-0.41614683654756973
2026-03-13 00:46:31 | INFO | module=cos; input=-1.5; result=0.07073720166793238
2026-03-13 00:46:31 | INFO | module=cos; input=-1.0; result=0.540302305868092
2026-03-13 00:46:31 | INFO | module=cos; input=-0.5; result=0.8775825618903734
2026-03-13 00:46:31 | INFO | module=cos; input=0.0; result=1.0
2026-03-13 00:46:31 | INFO | module=cos; input=0.5; result=0.8775825618903734
2026-03-13 00:46:31 | INFO | module=cos; input=1.0; result=0.540302305868092
2026-03-13 00:46:31 | INFO | module=cos; input=1.5; result=0.07073720166793238
2026-03-13 00:46:31 | INFO | module=cos; input=2.0; result=-0.41614683654756973
2026-03-13 00:46:31 | INFO | module=cos; input=2.5; result=-0.8011436155464335
2026-03-13 00:46:31 | INFO | module=cos; input=3.0; result=-0.9899924966008945
2026-03-13 00:47:20 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:47:20 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-13 00:47:20 | INFO | module=ln; input=5.0; result=1.6094379124340392
2026-03-13 00:47:20 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-13 00:47:20 | INFO | module=sin; input=0.0; result=0.0
2026-03-13 00:47:20 | INFO | module=sin; input=0.2; result=0.19866933079506174
2026-03-13 00:47:20 | INFO | module=sin; input=0.4; result=0.3894183423086494
2026-03-13 00:47:20 | INFO | module=sin; input=0.6000000000000001; result=0.5646424733948261
2026-03-13 00:47:20 | INFO | module=sin; input=0.8; result=0.7173560908995497
2026-03-13 00:47:20 | INFO | module=sin; input=1.0; result=0.8414709848078937
2026-03-13 00:50:52 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:50:52 | INFO | module=ln; input=3.0; result=1.0986122886635807
2026-03-13 00:50:52 | INFO | module=ln; input=5.0; result=1.6094379124340392
2026-03-13 00:50:52 | INFO | module=ln; input=10.0; result=2.302585092993984
2026-03-13 00:50:52 | INFO | module=sin; input=-2.0; result=-0.909297426825641
2026-03-13 00:50:52 | INFO | module=cos; input=-2.0; result=-0.41614683654756973
2026-03-13 00:50:52 | INFO | module=tan; input=-2.0; result=2.185039863259177
2026-03-13 00:50:52 | INFO | module=cot; input=-2.0; result=0.45765755436077626
2026-03-13 00:50:52 | INFO | module=sin; input=-2.0; result=-0.909297426825641
2026-03-13 00:50:52 | INFO | module=cos; input=-2.0; result=-0.41614683654756973
2026-03-13 00:50:52 | INFO | module=tan; input=-2.0; result=2.185039863259177
2026-03-13 00:50:52 | INFO | module=cos; input=-2.0; result=-0.41614683654756973
2026-03-13 00:50:52 | INFO | module=sec; input=-2.0; result=-2.4029979617199135
2026-03-13 00:50:52 | INFO | module=system; input=-2.0; result=4959168.015550087
2026-03-13 00:50:52 | INFO | module=sin; input=-1.5; result=-0.9974949866040727
2026-03-13 00:50:52 | INFO | module=cos; input=-1.5; result=0.07073720166793238
2026-03-13 00:50:52 | INFO | module=tan; input=-1.5; result=-14.101419947126233
2026-03-13 00:50:52 | INFO | module=cot; input=-1.5; result=-0.0709148443028812
2026-03-13 00:50:52 | INFO | module=sin; input=-1.5; result=-0.9974949866040727
2026-03-13 00:50:52 | INFO | module=cos; input=-1.5; result=0.07073720166793238
2026-03-13 00:50:52 | INFO | module=tan; input=-1.5; result=-14.101419947126233
2026-03-13 00:50:52 | INFO | module=cos; input=-1.5; result=0.07073720166793238
2026-03-13 00:50:52 | INFO | module=sec; input=-1.5; result=14.136832902924045
2026-03-13 00:50:52 | INFO | module=system; input=-1.5; result=5.084399665086229E20
2026-03-13 00:50:52 | INFO | module=sin; input=-1.0; result=-0.8414709848078937
2026-03-13 00:50:52 | INFO | module=cos; input=-1.0; result=0.540302305868092
2026-03-13 00:50:52 | INFO | module=tan; input=-1.0; result=-1.5574077246550346
2026-03-13 00:50:52 | INFO | module=cot; input=-1.0; result=-0.6420926159342761
2026-03-13 00:50:52 | INFO | module=sin; input=-1.0; result=-0.8414709848078937
2026-03-13 00:50:52 | INFO | module=cos; input=-1.0; result=0.540302305868092
2026-03-13 00:50:52 | INFO | module=tan; input=-1.0; result=-1.5574077246550346
2026-03-13 00:50:52 | INFO | module=cos; input=-1.0; result=0.540302305868092
2026-03-13 00:50:52 | INFO | module=sec; input=-1.0; result=1.8508157176810889
2026-03-13 00:50:52 | INFO | module=system; input=-1.0; result=15981.069664970017
